FIPS,County,Month,Year,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code,ID
8069,Larimer,2,2017,1041868,3771110,,,22017Larimer
8065,Lake,2,2017,,187885,NL,,22017Lake
8067,La Plata,2,2017,282052,1708769,,,22017La Plata
8063,Kit Carson,2,2017,,,NL,NL,22017Kit Carson
8061,Kiowa,2,2017,,,NL,NL,22017Kiowa
8059,Jefferson,2,2017,1519126,3970982,,,22017Jefferson
8057,Jackson,2,2017,,,NL,NL,22017Jackson
8055,Huerfano,2,2017,,,NL,NR,22017Huerfano
8053,Hinsdale,2,2017,,,NL,NL,22017Hinsdale
8051,Gunnison,2,2017,,493440,NR,,22017Gunnison
8049,Grand,2,2017,,366095,NR,,22017Grand
8047,Gilpin,2,2017,,180512,NR,,22017Gilpin
